id,api_id,artist_name,artist_bio,followers
238,16808,Chief Keef,"Keith Farrelle Cozart (born August 15, 1995), professionally known as Chief Keef, is an American recording artist and producer hailing from Chicago Illinois. He grew up in the most dangerous neighborhood of Chicago, “O Block,” on 64th street and MLK drive.Keef is widely known as the forefather of “drill rap,” and for being the reason that modern rap is where it is today.He started his path to stardom in 2011, where he first garnered local attention from Chicago’s South Side community with his mixtapes, The Glory Road and Bang. Then Keef gained even more attention when he dropped projects, Back From the Dead and his debut studio album Finally Rich with hits like “3Hunna” and “I Don’t Like”.He truly became a superstar when “Love Sosa” was released. People all over the country, not just Chicago, came to love his music.Since 2012, Keef has released numerous projects such as Bang 2, Almighty So, Back From The Dead 2, and Sorry 4 The Weight.In 2016 Keef temporarily retired from making music since he had ongoing issues with his label at the time FilmOn, however, in 2017 Keef returned from his retirement by releasing, Two Zero One Seven which released New Year’s Day and his long-awaited project, Dedication which released December 1, 2017.",3084
239,28341,Don’t Flop,Don’t Flop Entertainment is UK’s biggest rap battle league sporting some of the best battlers in the world. Founders of Don’t Flop are Rowan ‘Eurgh’ Faife and Freddie Scott ‘Cruger’ Miller who are themselves battle rappers. Don’t Flop was started in 2008.,52
240,72,Kanye West,"The ubiquitous Kanye West—from his famous quip, “George Bush doesn’t care about black people,” to interrupting Taylor Swift’s speech, to marrying Kim Kardashian (and later divorcing her), to announcing that he’s running for President, to admitting his love for President Trump, to proclaiming that there were admirable things about Hitler—it’s obvious that he’s a staple of the tabloids and the entertainment world, industry-wide.That certainly doesn’t take anything away from his music; as a matter of fact, it only seems to add to his fortuitous career. For instance, his 2010 album, My Beautiful Dark Twisted Fantasy, was universally praised by fans and critics alike; it was recorded smack dab in the middle of the backlash received from his Swift interruption and his break-up with then-girlfriend Amber Rose.He has scored countless well-known hits, as well, from each of his previous studio albums—such as “Stronger,” “Heartless,” and “Gold Digger.” Each of his albums have been massive critical and commercial successes, including his collaboration album with JAY-Z, Watch the Throne. As of 2022, West has won an astounding 24 GRAMMYs, as the most decorated hip-hop artist in Grammy history, he splits this title with his big brother JAY-Z, who has won 24 GRAMMYs too. And yet he doesn’t have seem to take too much pride in this fact.Kanye’s sixth solo album, Yeezus, polarized his fan base and the general public but was heaped with rave reviews by music critics for its experimental production. In 2016, West released his seventh and most delayed body of work, The Life of Pablo, which was illegally downloaded over 500,000 times, frustrating fans after its TIDAL-exclusive release. West notably updated the album multiple times on TIDAL after its release.Quite possibly West’s most surprising contribution to the music industry was his production streak during the summer of 2018, in which he produced five albums. Among these was a collaborative project with Kid Cudi, titled KIDS SEE GHOSTS; along with his eighth studio album, ye, which tied Eminem and The Beatles for eight consecutive chart-topping releases.The public’s love for Kanye West has been apparent from the get-go, and each of his solo albums, barring his 2004 debut, The College Dropout, has peaked at #1 on the U.S. Billboard 200 Album Chart. Another major standout, 2008’s 808s & Heartbreak, is largely credited with influencing the next generation of rappers; from the emphasis on heavy beats and melodic instrumentals to its heavy usage of auto-tune.His ninth studio album, Yandhi, was originally scheduled to be released on September 29, 2018, and then again on November 26, 2018. However, West rescheduled the album release, because he felt it wasn’t finished yet, and eventually seemed to completely scrap and recycle its components into a new album. Songs from Yandhi have been reused in later Kanye albums such as Donda and Jesus is King.On August 29, 2019, Kim Kardashian-West teased a new Kanye album tracklist via Twitter, with the title Jesus is King.  Kanye seemed to confirm this by clearing his official website and posting the same image of the tracklist with the expected drop date at the bottom, September 27, 2019; almost a year after Yandhi was supposed to be released. However, the release was delayed to October 25, 2019, to release along with his accompanying documentary.Furthermore, after years of claiming he would run for President, he finally announced so on Twitter which was met with much controversy, many claiming it was merely a publicity stunt for his forthcoming album, Donda.On August 24, 2021, West applied to have his name changed from Kanye Omari West to Ye, he cited “personal reasons” for the change, and on October 18, 2021, the request was granted. West had been alluding to this wish to change his name since 2018, and had used Ye as a nickname for several years prior. In a June 2018 interview, he explained:I believe ‘ye’ is the most commonly used word in the Bible. In the Bible it means you. So, I’m you. I’m us. It’s us. It went from being Kanye, which means the only one, to just Ye. Just being a reflection of our good, our bad, our confused – everything. It’s more of a reflection of who we are [as] beings.Following the overwhelming release of Donda, the album was further introduced to a sequel, which was further campaigned publicly on January 27, 2022. The album was met with an unfamiliar approach — only being supported on his Stem Player device — after his departure from Def Jam. It was debuted at a concert, which showcased the incomplete album, and then left as it was.",17036
241,352181,Aquagen,?,1
242,405211,Bebe Neuwirth,?,2
243,1006536,Alice Ivy,?,1
244,32397,G Herbo,"Herbert Wright III, popularly known as G Herbo, formerly known as Lil Herb or Lil Heroine, is a rapper from the Chicago slums. He is known for his hardcore drill songs that depict the hard life in Chicago, and talk about the struggles he faces. G Herbo is also a member of Chicago gang, NLMB.",569
245,1981,Audio Push,"Audio Push is an American hip hop duo from Inland Empire, California, they came together in 2006 with members Oktane (Julian Brown) and Pricetag (Larry Jacks). Signed to Interscope in 2009, that same year they released the successful “Teach Me How to Jerk” single and its accompanying video. They have a team with a group of young artists from the IE called B.O.W that became a label, B.O.W. Entertainment.An album for Interscope never materialized, but the group kept their name on the streets with 10 mixtapes, including 2013’s Come as You Are, which announced their signing to producer Hit Boy’s label, Hits Since ‘87. The label released their singles “Shine” and “Reppin'” in 2014.Their debut album, “90951” dropped after the EP, “The Stone Junction”, in 2016.Audio Push released their second studio album, “Last Lights Left” in September 2017.",137
246,358802,James Cotton,?,0
247,1720,Watsky,"A slam poet turned rapper, Watsky first gained attention through ‘Russell Simmons’ HBO Def Poetry,’ and a later burst of viral success for his fast rapping. At every turn, Watsky has refused to be pigeonholed, following up his speed rap success with 2013 LP Cardboard Castles, an eccentric ode to creativity, and 2014’s Anderson. Paak-produced All You Can Do. After a hiatus to work on new material, Watsky pivots again, this time to prose, returning simultaneously with the essay collection How To Ruin Everything, published by Plume/Penguin-Random House, of which Hamilton creator Lin-Manuel Miranda writes, “funny, subversive […] you find yourself nodding your head in wonder and recognition.” How To Ruin Everything debuted in the New York Times best-selling list. In total, he has created five studio albums and two live albums. Watsky released his fifth album, x INFINITY in August 2016, describing it as his most ambitious project yet. Most recently, in 2020, he released his 6th studio album, Placement.",1308
248,639458,CeaSoul,?,0
249,103765,Burl Ives,?,5
250,4488395,evokids,?,0
251,149880,The SCP Foundation,“What is this? Bright! I told you not to add more accounts under our name!”-Dr. ██████,25
252,1312607,The Copper Children,"The Copper Children are an indie rock band emerging out of the heart of Denver, Colorado. Their sound is a mix of indie-Americana, intertwined with soul-folk, influenced as much by mountain music as classic rhythm & blues. The band’s expressed musical functions are driven by a contemporary multi-focus genre, in which they challenges conventional thinking and preconceived notions of what soul-folk is, and aims to give an edge to the folk genre with unique instrumentation and songwriting. Through their music, they strive to share their soulful folk tales through heartfelt lyricism combined with raw emotion, all while paying heed to the diversity, peace and sacredness of life, as we know it. Amidst their profound songwriting and melodies, the band has readily established themselves as ‘The Copper Children’ of the Colorado musical forefront.",1
253,1245060,Bahá’u’lláh,"Bahá’u’lláh was the founder of the Baha'i Faith. Born in Tehran, Persian, he lived from 1817 to 1892. He wrote hundreds of volumes of religious scripture on topics such as the nature of the soul, the history of religion, the equality of women and men, the harmony of sciences and religion, economic justice, and how to build a united world.",3
254,255621,Marie Osmond,?,0
255,359746,Barney,"Barney and friends is a kids television show that started airing in 1992. Barney is a purple anthropomorphic Tyrannosaurus-rex who conveys educational messages through songs and small dance routines with a friendly, optimistic attitude. The TV series used to air on PBS Kids. The show ended in 2010.",26
256,25534,The Wiggles,"The Wiggles are Australia’s premier children’s entertainers and are a global cultural phenomenon. Formed in 1991, their trademark includes cheerily coloured turtleneck skivvies, and nonsensical lyrics paired with upbeat rock and pop style songs for children.The original line-up consisted of Murray Cook wearing red, Jeff Fatt wearing purple, Anthony Field originally wearing green but later changing to blue, and Greg Page wearing yellow. Page retired in 2006 due to ill health, and his understudy Sam Moran took over duties in the yellow skivvy for the next five years. Page returned in 2012, but later retired again along with Cook and Fatt. All three retain creative and production roles.In 2013, a new group of Wiggles starting touring in place of Greg, Murray and Jeff. This group consisted of Emma Watkins (Yellow Wiggle), Simon Pryce (Red Wiggle), Lachlan Gillespie (Purple Wiggle) and prior member Anthony Field (Blue Wiggle).In 2021, the group expanded, highlighting ethnic diversity with a second member for each colour: Kelly Hamilton (Yellow), Tsehay Hawkins (Red), John Pearce (Purple) and Evie Ferris (Blue). This change was introduced with Fruit Salad TV, causing them to be known as “The Fruit Salad TV Wiggles.”However, later that year, Emma left the group in order to focus on other passions, including completing her PhD. She passed down the yellow skivvie to Tsehay, and is now raising awareness about the deaf community in Australia as a standalone performer.Following this, as well as Kelly’s exit in 2022, Evie became a secondary Yellow Wiggle, and two new members were added to fill in the gaps: Caterina Mete (Red) and Anthony’s daughter Lucia Field (Blue).The Wiggles continue going from strength to strength and were named Australia’s highest entertainment earners in the late 2000s – Business Review Weekly ranked them number one four years in a row, earning A$45 million in 2009.",26
257,1146,Patti LaBelle,"Patti LaBelle is a R&B/Soul artist hailing from Philadelphia, Pennsylvania, born on May 24th, 1944. Patti has collaborated with Kanye West and other famous artists, but is mainly known for her own music.",20
258,835,Michael Jackson,"Michael Jackson—crowned as the King of Pop—is the biggest pop star of all time, going from child superstar to adult megastar after decades of hits and millions of record sales. He was also a shrewd businessman with his moves in the publishing game and he was a philanthropist with his multiple humanitarian efforts across the world. Jackson has achieved numerous awards and accolades, including multiple Grammy Awards, Guinness World Records, and he has been inducted into multiple Halls of Fame, including a two-time induction into the Rock and Roll Hall of Fame.Born Michael Joseph Jackson on August 29, 1958 in Gary, Indiana, he was the eighth of ten children born to Joseph “Joe” Jackson and Katherine Jackson. Michael would go on to join his brothers Jermaine, Jackie, Marlon, and Tito to form the Jackson 5 in 1964. After a number of local performances, they signed to Steeltown Records in 1967 and the group’s debut single “Big Boy” was released in 1968. After the single’s release, the group left Steeltown Records and signed with Motown Records, where they became superstars as their first four singles for the label—“I Want You Back,” “ABC,” “The Love You Save” and “I’ll Be There”—all topped the Billboard Hot 100 chart, making them the first group to achieve this feat. Michael’s first solo single “Got to Be There” was released in 1971, while his debut album came early the following year. After several albums, the Jackson 5 left Motown for Epic Records in 1976 and became The Jacksons.After starring as the Scarecrow in the 1978 movie The Wiz, Michael connected with record producer Quincy Jones and this duo’s magic began with Michael’s breakthrough fifth album, 1979’s Off The Wall. A mix of pop, R&B, funk and disco, Off the Wall produced four Top 10 hits, including the #1 pop hits “Don’t Stop ‘Til You Get Enough” and “Rock With You.” Off the Wall went on to reach diamond status in the US with more than 10 million sales along with more than 20 million copies sold worldwide, and the album won several American Music Awards and a Grammy Award.In 1980, while preparing for his next album, Jackson was able to negotiate a royalty rate of 37 percent on album profits—the highest in the music industry. With that deal done, the Jackson/Jones duo proceeded to push Michael’s star out of the musical stratosphere in 1982 with the release of Thriller, a melting pot of R&B, pop, rock, funk and ballads that led to Thriller becoming the best-selling album of all time with sales of more than 70 million copies worldwide. The nine-track album produced seven Top 10 singles, including the #1 pop hits “Billie Jean” and “Beat It.” The album topped the pop charts in multiple countries and stayed atop the US Billboard 200 for 37 weeks as it was the top-selling album of 1983 and 1984 while selling upwards of one million copies per week worldwide at its peak. Jackson won a record eight American Music Awards and a record eight Grammy Awards for Thriller, including Album of the Year.One element that helped propel Jackson’s status during the Thriller era was the visuals. Thriller’s release coincided with the establishment of the cable channel MTV—Music Television—which began broadcasting in 1981. However, MTV was notorious for not featuring Black artists on their playlists, but Jackson broke through that color barrier with his videos for “Billie Jean,” “Beat It” and his mini-movie for “Thriller”—which was named by MTV as the Greatest Music Video Ever Made. Jackson and his style—such as his iconic Thriller jacket—soon permeated pop culture. He further established himself as an out-of-this-world figure as he unleashed the Moonwalk during a performance of “Billie Jean” on the Motown 25: Yesterday, Today, Forever television special broadcast in May 1983.In January 1985, along with Lionel Richie, Michael co-wrote and sang with an all-star cast on the collaboration single “We Are the World.” Released in March 1985, “We Are the World” topped the pop charts in multiple countries, won several awards and it is one of the best-selling singles of all time with over 20 million copies sold. The single’s proceeds raised nearly $65 million for famine relief in Africa.In the summer of 1985, Jackson purchased the ATV Music Publishing catalog from Australian businessman Robert Holmes à Court for $47.5 million. The catalog included the rights to thousands of songs, including many from The Beatles' catalog. Paul McCartney was reportedly given first right of refusal to the catalog in 1981 for $40 million but he didn’t want to own the entirety of his compositions with his Beatles bandmate John Lennon, so he refused the deal when Lennon’s widow Yoko Ono wouldn’t split the cost, opening the door for Jackson to purchase the catalog. Ironically, McCartney gave Michael the idea to purchase music publishing but the ATV purchase caused a rift between the two over the commercial licensing of some Beatles songs.In 1987, Michael released Bad, which was the first album to spawn five #1 pop hits—“I Just Can’t Stop Loving You,” “Bad,” “The Way You Make Me Feel,” “Man In The Mirror,” and “Dirty Diana.” Bad topped the charts in multiple countries, sold over 40 million copies worldwide, and won two Grammy Awards. The album was yet another smash hit for the Michael Jackson/Quincy Jones partnership but it would be the last album they worked on together.Jackson connected with producer Teddy Riley to add his signature New Jack Swing sound into the 1991 album Dangerous, which included the #1 single “Black or White” and the Top 5 hit “Remember the Time.” The album was another international chart-topper and sold over 30 million copies while also winning multiple American Music Awards and Grammys.In 1993, Jackson performed at the Super Bowl XXVII Halftime Show. His appearance paved the way for A-list artists to perform at the Super Bowl Halftime Show as it was watched by 133.4 million viewers, many of whom only tuned in for his performance at the Rose Bowl stadium rather than watching the game itself. Jackson’s appearance was a massive success for the NFL towards tackling counterprogramming in previous halftime shows.Jackson’s double album HIStory was released in 1995, and became the best-selling multiple-disc album of all time, moving more than 20 million units. It included some of his greatest hits along with the new singles “Scream” (a duet with his superstar sister Janet Jackson), “You Are Not Alone” (which was incidentally also the first single to enter the Billboard Hot 100 at #1), and “Earth Song.” He followed that collection with his final studio album, 2001’s Invincible, which debuted at the top of the pop charts in multiple countries and featured the singles “You Rock My World” and “Butterflies.”In March 2009, Jackson held a press conference to announce his This Is It concert series that would take place at the O2 Arena in London, England, beginning on July 13, 2009 and running through March 2010. In the middle of preparing for the show, Jackson passed away on June 25, 2009 at the age of 50 due to an overdose of propofol, which he was using to help himself sleep. His personal physician at the time, Conrad Murray, was ultimately convicted in 2011 of involuntary manslaughter for Jackson’s death due to him improperly administering the propofol and he was released on parole after serving two years in prison. An internationally televised memorial service was held for Michael at Staples Center in Los Angeles on July 7, 2009. Following Jackson’s death, several compilations and posthumous albums were released, including 2014’s Xscape, which featured the Top 10 single “Love Never Felt So Good.” His earnings since his death have been reported to be over $2 billion.Michael Jackson is an icon who has influenced several generations of artists the way artists such as James Brown, Little Richard, and Jackie Wilson inspired him to be an entertainer. Jackson has sold over 400 million records, won numerous awards such as the Grammy Legend Award and Lifetime Achievement Award, and he holds several Guinness World Records, including a record for being the most philanthropic pop star as he has reportedly donated over $500 million to multiple charities. He has individually been inducted into the Songwriters Hall of Fame, the Rhythm and Blues Music Hall of Fame, and he’s the first musician inducted into the Dance Hall of Fame. He was also dually inducted as a solo artist and as a member of the Jackson 5 into the Rock and Roll Hall of Fame and the Hollywood Walk of Fame.",1935
259,563796,Jeremy Corbyn,The Right Honourable Jeremy Corbyn has been MP for Islington North since 1983 and leader of the UK Labour Party since 2015.,2
260,220789,Andre Agassi,?,0
261,785,Gravediggaz,"Gravediggaz was an American hip hop group from New York City, well known for their dark sense of humor and abrasive, menacing soundscapes. The group was formed in 1994 and was effectively a supergroup, bringing together Prince Paul (The Undertaker), Frukwan (The Gatekeeper), Poetic (The Grym Reaper) and RZA (The RZArector). Its inception was largely due to the efforts of Prince Paul. The group is widely credited as being one of the most influential and pioneering groups in the small hip-hop subgenre of horrorcoreAccording to Frukwan, the group’s name means “digging graves of the mentally dead, and it stood for resurrecting the mentally dead from their state of unawareness and ignorance.” They focused primarily on issues presented as macabre black humor (such as suicide, death, killing, psychopathy, hell, etc..), as a way of presenting social criticism towards the music industry.",74
262,3025287,Bluey (Show),"Bluey is an animated Australian show that stars Heeler dogs as the main cast. Bluey is the older blue heeler, her little sister Bingo is the smaller red heeler, Bandit is their dad, and Chilli is their mum.The show is usually about Bluey and Bingo playing some type of game, and then they end up learning a lesson related to it.Some other recurring characters are Rusty, Mackenzie, Chloe (Bluey’s best friend), Muffin and Socks (Bluey’s cousins), Indy, Winton, and more.Bluey has won 37 awards (tying for one of them) and has been nominated for 47. Bluey’s reception is mostly positive among critics for its humor, positive messages, and diversity.The highest-ranking episode as of May 2024 is The Sign, beating Sleepytime’s streak of being number one and moving it down to 2nd.",23
263,3190,Arrested Development,"Arrested Development is an alternative hip-hop group, founded by rapper Speech and deejay Headliner. Their goal was to make music in contrast to the growing popularity of gangsta rap of the early 1990s.It took the group three years, five months and two days to be offered a recording contract, when Chrysalis Records sent A&R director Duff Marlowe to Atlanta’s Bosstown Studios to meet with the group’s manager Michael Mauldin. The name of their first album was inspired by how long it took to get signed.The album was an immediate international success, producing hits around the world including three top 10s in the US with “Tennessee”, “People Everyday (Metamorphosis Mix)” and “Mr. Wendal”. The album won a Grammy and AD was named Band Of The Year by Rolling Stone magazine.Soon after being propelled into sudden international stardom, Prince demanded $100K from the group for their unapproved use of a sample from his song “Alphabet Street”. Then both co-founder Headliner and singer Dionne Farris left after disagreements with Speech about finances and ownership of the group. After their exit, AD found minor US success with a song included on Spike Lee’s Malcolm X film soundtrack.Next AD released “Ease My Mind”, the lead single from their sophomore album Zingalamaduni, in 1994 and it would become their last top 50 hit in four countries (as of 2021). Though the album would score them a second Grammy win, its sales were comparatively lackluster, peaking at #55 in the US, and the group fell apart.Speech then embarked upon a successful solo career in Japan with top ten hits and sold-out shows. Eventually in 2000, he reformed AD (without Farris or Headliner) and released the EP Da Feelin'. The band has since resumed touring and releasing albums. Despite their lack of chart success since reforming, the band continues sharing its original vision of making “light, rootsy, optimist” music that addresses “serious issues in black culture”.",32
264,9290,Sister Souljah,"Sister Souljah is a hip hop artist, activist, author, and film producer. She is known for her controversial statement that former president Bill Clinton responded to, which led to the term “Sister Souljah moment”.",2
265,356465,The Vincent Black Shadow,"https://filepicker-images.genius.com/e694b2d4cae1f69ebb23dd1f988045db2b104bedbd1dbcb479cefe1465dd3915%2Fm972q9vt1u9The Vincent Black Shadow is a Canadian alternative rock band formed in Vancouver in the early 2000s. Their music style has been described as merging rock with elements of 1930s cabaret music, along with pop, punk, metal, and ska.The band released two studio albums (Fears in the Water and El Monstruo) in 2006 and 2008 respectively, along with two EPs. The lead vocalist was originally Cassandra Ford; upon her departure in 2010 she was replaced by Nikki Hurst. The band’s most recent release was the 2011 EP The Finest Crime.",7
266,405191,Children Songs,This page contains a collection of popular children songs and nursery rhymes.,2
267,154061,Sesame Street,"Sesame Street is a children’s TV program that started airing in 1969 and remains on the air. Conceived with the idea of educating children without condescending to them, the show has been characterized by a fast-moving succession of scenes that include animation, songs, puppetry, and live-action bits filmed with human actors.Feel free to click here to find out what cast members and muppets are on Genius.",12
268,275501,Ride,"Ride are an English alternative rock band formed in Oxford in 1988. The band consists of vocalists and guitarists Andy Bell and Mark Gardener, drummer Laurence “Loz” Colbert and bassist Steve Queralt.After becoming one of the leading lights of the “shoegazing” scene, the band broke up in 1996, with guitarist Andy Bell going on to stints in Oasis and Beady Eye. The band reunited in 2014.",17
269,520371,Thouxanbanfauni,"Taajwar Hakeem Latimore (born October 3, 1993), professionally known as Thouxanbanfauni, is an American recording artist born in Chattanooga, Tennessee and raised in Atlanta, Georgia. He is accredited as one of the main contributors to the 2010s SoundCloud hip-hop scene.He explained how the name Thouxanbanfauni came into fruition in a 2018 interview with XXL.Thouxan, I got that because my homie had some prescriptions. He was skateboarding, broke his arm, had prescriptions. At his spot, chillin', kickin' shit. Went to the studio, niggas was on some whole other shit, ya feel me? I had a headache. Really I wanted to take some mufuckin' Advil. This nigga had some in his backpack, but he mixed all his shit with his prescriptions. So I just took a ton of them bitches… Don’t do that! I lived through it though, through an OD, ya feel me? It’s crazy. I shouldn’t even be here, but I’m here. I’m in this bitch!Fauni began releasing music in the early 2010s as Taaj Keem, Fauni Taaj Keem, or Fauni. His first official release as Thouxanbanfauni was the single “Rihanna Wrist,” which dropped on March 19, 2015, onto his SoundCloud. In July of that year, he dropped For Christ Sake, a collaborative mixtape with UnoTheActivist.Fauni’s debut mixtape came with Heavy Weight Champ, released January 16, 2017. Fauni finished out 2017 with The Exfiles.In April 2018, Fauni was preparing to release his next album, Requiem, although a studio fire caused the album to be postponed. To make up for the lack of new music, he released The Lost Files on June 1, 2018. The album is a compilation of older tracks from Fauni’s SoundCloud being brought to streaming services. Requiem finally dropped on August 6, 2018.Starting off 2019, Fauni and UnoTheActivist dropped the follow-up to their original collaborative project, For Christ Sake 2, on February 22. The album was preceded by two singles, “Choppa Down” on January 25, and “Pay Me” on February 8. Fauni then began dropping singles for his next project, with “Interstellar” on April 30, “Numbers” on May 19, and “Not for Nobody” on July 12. Along with those songs came the promotion single “REUNION” with Lil Yachty, marking an end to their beef. This led up to the SEEIN COLORS EP, which dropped on August 2. Fauni closed out the year with a second EP, October 34th, which dropped November 8. It was preceded by two singles, “Best of Me” on October 18, and “Diet Plans” on November 1.In the first few months of 2020, Fauni has dropped three singles so far. On January 31, he dropped “North Side South Side”with UnoTheActivist. Two weeks later on February 14, he dropped “Help Me,” and another two weeks later came “Holcomb Bridge.” Fauni’s first 2020 album came on July 21st titled “CLAIRVOYANCE” following up three months later with a new album “FALL” on October 30,  2020.As for 2021, Fauni released three projects, Time of My Life, a project with fellow artists under his TTB label, TTB: STREETS CHOSE ME, and an EP FOREVER FIGUEROA.",201
270,32592,Noam Chomsky,American professor,15
271,3781426,Traditional Transcriptions,THIS IS NOT AN ACTUAL ARTIST“Traditional Transcriptions” is used for transcriptions of songs where the composer/lyricist is Traditional.Only use in the Primary Artist field.The writer for said songs will always be ‘Traditional’Tag songs with accurate “Language + Traditional” tags.Note: Remember to verify that the songs writer is unknown. SecondHandSongs & Discogs can be used to help verify.,2
272,2725727,SilverFlames,?,0
273,332250,David Allan Coe,"David Allan Coe was born in Akron, Ohio in 1939. Coe, with his outlaw country sound, soon became one of the most colorful and controversial country musicians of all time. During Coe’s three years at the Ohio State Penitentiary, Coe received encouragement to write songs from Screamin' Jay Hawkins. Coe was known for odd antics, such as living in a hearse in front of the Grand Ole Opry, and also living in a cave after his house was taken in Key West, Florida. David Allan Coe was most controversial for his two X-Rated albums “Nothing Sacred” and “Underground”.However, even with the two explicit and controversial X-Rated albums, Coe cemented a spot in country music, with famous songs such as “You Never Even Called Me By My Name and “The Ride”.",16
274,1943114,Sheila Walsh,?,2
275,2374120,Boom Boom Boom,?,0
276,19269,LazyTown,"LazyTown (also known as Latibær in Icelandic) is an Icelandic children’s comedy franchise created by Magnús Scheving. Originally a book released on 1995, it was later adapted into two stage plays during 1996 and 1999, and later into a television series in 2003.As of 2021, the main characters were played by:-Chloe Lang as Stephanie-Magnús Scheving as Sportacus (with Matthías Matthíason as his singing voice)-Stefan Karl Steffanson as Robbie Rotten",26
277,277639,The Children,?,1
278,378096,Eddie James,"Worship artist, minister, and founder of Eddie James Ministries, Eddie James Productions, DreamLife, Fresh Wine Records, and Fresh Wine Publishing. He has been in ministry for more than 25 years. Eddie James is clearly a voice anointed to SHIFT a generation back to the heart of God.He has done work with many ministries including:The Phoenix Mass ChoirColourBlindAsaphTabUltimate CallKaren Wheaton MinistriesChosenThe Ramp, Hamilton, AlabamaDaniel KolendaNations Church, Orlando, Floridahttps://www.eddiejames.com",7
279,4172728,Gnome (Seattle),"An upstart American Rock Band based around the Seattle area, helped with the support of C/Z Recordings",0
280,362624,Midnight Sun,?,0
281,3098,The Holocaust,"Anthony Brown (1979–2024), better known as The Holocaust and Warcloud, was an american Hip-Hop artist from the West Coast. He is an affiliate with the Wu-Tang Clan, as a member of the group Black Knights.He has numerous aliases, each with a unique style of rapping, including The Holocaust, Architect, Skeleton Lode, Warcloud, Alcatraz, Robot Tank and The Holocaust. Pro the Leader confirmed in an Instagram comment that his original MC name was Infinite.In the 2000s, he released multiple solo albums, as well as projects with other artists like Blue Sky Black Death or Bomshot.He passed away on the 29th of December 2024 while in prison, possibly due to a drug overdose.",15
282,76943,Alice Munro,?,3
283,4596873,The Funhouse Gang,?,0
284,1816466,Blippi,"Blippi, a character created by Stevin John, has a YouTube channel named Blippi – Educational Videos for Kids. It was launched in 2014 and is a kids show that features many songs for children which have subsequently been released on albums.The show has also been dubbed to 12 languages but currently there are only musical albums for the following languages: English, German, Portuguese, Spanish, and French.Blippi is known for the distinct blue and orange color scheme of his outfit. With the hat being both, orange glasses, bowtie, and suspenders and a blue shirt and blue shoes. His pants are grey.",0
285,2151243,Danny Vash,?,0
286,438,Chris Brown,"Often praised for his versatility and talent, Christopher Maurice Brown (born May 5, 1989) is a 2-time-Grammy-winning R&B singer, rapper, dancer, actor, graffiti artist, illustrator, and entrepreneur. He is undoubtedly a multifaceted artist and made history by being the first male lead artist to have his debut single top the Billboard Hot 100 in 8 years with “Run It!” in 2005. To add to this, he is the proud father of 3 children: Royalty—who served as the inspiration for his seventh studio album Royalty—Aeko, and Lovely.Chris' career is decorated with accolades. At the 54th Annual Grammy Awards in 2012, his fourth studio album F.A.M.E. won the award for Best R&B Album. He has also won and received a mammoth number of awards and nominations ranging across multiple genres over his decade-spanning career. On June 6, 2022, Chris overtook Elvis Presley as the artist with the most Billboard 100 entries. At the 67th Annual Grammy Awards in 2025, Chris snagged his second Grammy award in the Best R&B Album category and second Grammy overall with the deluxe to his 2023 release, 11:11.Chris' career is long-lived, pristine and all about his music with hits such as “Go Crazy,” “No Guidance,”  “Turn Up the Music,” “Loyal,” and “Forever.” He has also asserted himself as a valued featured artist, with successful collaborations such as Omarion’s “Post to Be” and Lil Dicky’s “Freaky Friday.”Chris' commercially best-selling albums are his debut and sophomore efforts—Chris Brown and Exclusive respectively—which are both certified 3x Platinum and his best-selling single is “Look At Me Now” which is certified 7x Platinum. In late 2017, he made history again by becoming the tenth most certified artist in RIAA single history. He also has totaled over 74 million sales plus streaming units between his singles and albums combined and earning 40 RIAA plaques in 2017 alone.In 2017, Chris released his own autobiographical documentary Welcome to My Life directed by Andrew Listerman. The documentary provided an insightful look into his life including his music, living in the spotlight, and his relationships. The documentary also saw Chris open up about pleading guilty to felony assault on his then-girlfriend Rihanna in 2009 and his stint in prison in 2014.",3623
287,2379736,RXKNephew,"Kristopher Kevon Williams (born February 1, 1995), professionally known as RXKNephew (formerly Brisko Slice and RX Nephew) is an American recording artist hailing from Rochester, New York.RXKNephew is known for his versatility and his bold lyrics. He has an alter ego named Slitherman which he portrays as an evil, murderous, psychotic creature.He would gain most popularity from his tracks “American tterroristt” and “Slither Conspiracy” due to their abrasive nature, which people found comedic.",47
